0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.016623052,0.23285538,0.024530727,-0.20015186,-0.1546815,0.09267837,-0.12137885,0.04009685,-0.06684745,-0.2086089,-0.04130805,0.085932836,0.078446984,0.097883925,-0.18209834,0.005924999,-0.036292564,-0.06871563,0.017076723,0.029811636,0.032429043,-0.043696515,0.047661796,-0.021563955,-0.12546316,-0.04188855,-0.08680914,0.14084733,0.19161116,0.027072446,0.054914415,-0.24652529,0.16349019,-0.048074268,0.22544535,0.09255354,-0.01772756,0.0515236,0.04752628,0.17235,0.297451,0.003299084,0.07143014,-0.12272134,-0.11782006,0.015385267,-0.16081898,-0.052445814,-0.12218992,-0.0420483,-0.1291819,-0.008688286,-0.15954486,-0.03373993,-0.120429516,-0.05593275,0.10158365,-0.16908674,-0.30376956,-0.09501851,0.1915552,0.012754733,-0.12255889,0.19843148,0.08113764,0.08166363,-0.038951274,0.15102668,0.034758147,-0.08307497,-0.29257816,-0.18198489,-0.03904462,0.021832287,-0.058976397,-0.261172,-0.21800652,0.066775165,-0.041619536,-0.04163756,-0.13771273,0.09936654,-0.11263019,-0.020465521,-0.08670072,-0.09538323,-0.064673565,-0.19307746,0.010694808,0.049918223,-0.06694032,0.020340245,-0.07250744,-0.12754346,0.2949064,-0.053186443,0.13718195,-0.08335407,-0.17665118,-0.07096966
0.02918114,0.2387593,0.026124777,-0.2075346,-0.1471318,0.12656476,-0.10762863,0.05342244,-0.10253589,-0.21399967,-0.05815905,0.07011644,0.08732469,0.11243937,-0.21148047,0.015440277,-0.030776832,-0.07558996,0.044469446,0.0051135,0.0559114,-0.015827289,0.06666203,-0.00314182,-0.12901351,-0.02556724,-0.09152033,0.16643786,0.20111655,0.03983323,0.030579902,-0.25632235,0.18296602,-0.03765602,0.26314,0.10833122,-0.019306712,0.08611366,0.05968595,0.1379612,0.33806238,0.024155255,0.0953553,-0.1392816,-0.14473428,0.05216935,-0.16821483,-0.030802213,-0.11304537,-0.003933376,-0.12586966,-0.028318461,-0.14831406,-0.015459953,-0.12871678,-0.06727736,0.105391316,-0.17904533,-0.32409278,-0.07016901,0.2138493,-0.003556279,-0.13575448,0.23471332,0.085881434,0.10862054,-0.033616126,0.16154632,0.035928536,-0.10991077,-0.27634025,-0.18020979,-0.044342905,0.027526392,-0.059985153,-0.259366,-0.26869467,0.06620131,-0.04880096,-0.037081335,-0.13760027,0.11361087,-0.1078381,-0.023650035,-0.13071352,-0.09056851,-0.055493854,-0.22334503,0.025499858,0.032769237,-0.08328667,0.06745516,-0.071071304,-0.13923782,0.3079169,-0.059320606,0.17855273,-0.05829429,-0.18878154,-0.08953433
0.018467229,0.23591916,0.0324038,-0.19965512,-0.16169606,0.10942896,-0.11709478,0.054257125,-0.07327459,-0.22021434,-0.05090716,0.07758316,0.07118132,0.101862654,-0.19050722,0.01062752,-0.040267367,-0.08419359,0.021445226,0.028386926,0.03746988,-0.019382328,0.056880865,-0.00514141,-0.13258724,-0.036811326,-0.07928771,0.14272301,0.20516047,0.04159062,0.05632509,-0.24349958,0.17078635,-0.037848316,0.23895697,0.09459485,-0.022750348,0.066551074,0.06246196,0.15592425,0.31639054,0.008892266,0.07919018,-0.13262914,-0.12496071,0.018601537,-0.16197412,-0.04096951,-0.10805632,-0.024425108,-0.12582879,-0.01203115,-0.15348831,-0.03028958,-0.12437655,-0.061922997,0.10467309,-0.18538494,-0.31214517,-0.091436334,0.20166145,0.006725519,-0.1263221,0.20500389,0.07070846,0.07723461,-0.048463657,0.15785685,0.026632156,-0.09192457,-0.2889382,-0.18265605,-0.041235838,0.002279993,-0.043934863,-0.24415877,-0.22817656,0.05366414,-0.027740752,-0.041636676,-0.14756578,0.10537671,-0.11417225,-0.026516369,-0.088596724,-0.09052423,-0.068371974,-0.2085752,0.028093701,0.042509966,-0.06764456,0.020855635,-0.07512737,-0.14076887,0.29150948,-0.052644946,0.14944206,-0.06866053,-0.1787057,-0.088603534
0.035341717,0.22798064,0.014068639,-0.2034,-0.13978398,0.099227406,-0.119319715,0.033544026,-0.08307514,-0.1898496,-0.027892504,0.071782306,0.06699012,0.08347282,-0.15729085,0.004106211,-0.034319803,-0.07053986,0.021396454,0.031846706,0.027731726,-0.05334669,0.04433009,-0.01042857,-0.1314043,-0.05117607,-0.074894406,0.14231504,0.18019725,0.038831323,0.043961067,-0.2351649,0.16090804,-0.058943868,0.22064878,0.086961016,-0.023165729,0.054125812,0.061017852,0.17338724,0.28636146,0.007048753,0.06439403,-0.1376189,-0.116239764,0.013648869,-0.15204984,-0.06735439,-0.116992414,-0.049355358,-0.11576973,-0.002991883,-0.15796043,-0.032794233,-0.12236455,-0.06470906,0.09829525,-0.16460276,-0.3027524,-0.0988521,0.19433688,0.009530944,-0.11406852,0.20123829,0.084542885,0.07561553,-0.044256423,0.1519852,0.026867222,-0.08432133,-0.30033946,-0.18531026,-0.037933677,0.019098109,-0.06396469,-0.2557809,-0.21348949,0.059808526,-0.04158244,-0.05580441,-0.13172942,0.0881736,-0.10849685,-0.022970492,-0.083722375,-0.095751144,-0.06435295,-0.19432743,0.0050636,0.06794049,-0.072399065,0.018500831,-0.073249295,-0.114003785,0.2932324,-0.057569534,0.126682,-0.07924854,-0.17263368,-0.07766354
-0.000613944,0.21580532,0.022783862,-0.21042347,-0.14505327,0.09482752,-0.115283675,0.026144233,-0.05429792,-0.20202935,-0.02582746,0.0684007,0.06569985,0.072497085,-0.17558767,0.010617396,-0.02663554,-0.0749456,0.016523512,0.022114612,0.021124277,-0.037935983,0.061136965,-0.02780748,-0.13678904,-0.043627452,-0.05906746,0.14376211,0.19140421,0.03730417,0.055883855,-0.23891598,0.14827801,-0.045848485,0.20789799,0.07911086,-0.04180405,0.055629116,0.07214078,0.18088803,0.28251532,0.017784368,0.05932625,-0.10996685,-0.11160887,-0.002523765,-0.15390097,-0.051204067,-0.10707168,-0.04245786,-0.12787993,-0.003581502,-0.18337683,-0.033532493,-0.11145782,-0.045336958,0.10476283,-0.16071554,-0.2926139,-0.11237219,0.17845502,0.013006279,-0.11668282,0.18320014,0.06763845,0.06467934,-0.04311585,0.15158994,0.02087473,-0.08084856,-0.29150525,-0.19643232,-0.037605207,-0.008787234,-0.060883038,-0.23958905,-0.20654196,0.052750234,-0.026960673,-0.045330968,-0.12343167,0.104026586,-0.11534266,-0.015944038,-0.07076678,-0.0997033,-0.068583906,-0.20082302,0.022570657,0.045145214,-0.083478875,0.005653559,-0.077744514,-0.124716684,0.2722356,-0.049018692,0.14188576,-0.08802922,-0.17223026,-0.07925193
0.027285947,0.23597778,0.02780261,-0.20304938,-0.16017625,0.11539732,-0.11173353,0.0582994,-0.08436548,-0.22888541,-0.056205183,0.07723729,0.08234505,0.111886375,-0.2048182,0.014467724,-0.04161663,-0.08190867,0.035470396,0.022321913,0.048702504,-0.009493743,0.06740686,-0.006117168,-0.13725674,-0.028934604,-0.084748186,0.15390569,0.20695047,0.038134072,0.047984056,-0.24727722,0.18693525,-0.04164457,0.25391066,0.10066678,-0.025698686,0.0726826,0.056874122,0.14482737,0.33908677,0.021503825,0.08495741,-0.12976941,-0.13018148,0.037204046,-0.16890508,-0.04036172,-0.11297317,-0.020207373,-0.13003969,-0.016226152,-0.14578009,-0.02595057,-0.1255254,-0.06418738,0.104066215,-0.18208733,-0.31578737,-0.08281705,0.20557466,0.004106003,-0.13559894,0.21829894,0.077173635,0.094372824,-0.03909768,0.15922599,0.038747024,-0.094853565,-0.28271753,-0.18012868,-0.041083656,0.015884276,-0.051304366,-0.25133806,-0.24745522,0.06540074,-0.03876042,-0.042485215,-0.146814,0.114393,-0.11244116,-0.018177742,-0.10599189,-0.08827099,-0.06166176,-0.21425568,0.030833898,0.035757832,-0.07389746,0.038597792,-0.07612425,-0.14010392,0.3022532,-0.05550246,0.16667233,-0.06624208,-0.18235332,-0.0881291
0.017007116,0.22743861,0.011675358,-0.20040707,-0.15274358,0.1022059,-0.11726763,0.03852889,-0.07685397,-0.20639923,-0.041656,0.072496325,0.076171875,0.090508625,-0.17364062,0.011205963,-0.030567443,-0.06990711,0.02296229,0.023253545,0.02918262,-0.040795807,0.052421197,-0.015673952,-0.12775138,-0.043683518,-0.07473957,0.14515264,0.19155048,0.028182207,0.04744039,-0.2408472,0.16360357,-0.051571228,0.22385019,0.08321315,-0.021665566,0.05095098,0.059573445,0.16119567,0.29992497,0.01276266,0.06922363,-0.12436169,-0.12816724,0.010026726,-0.15781921,-0.051317997,-0.11399213,-0.04330758,-0.12131994,-0.008252661,-0.15891922,-0.027029779,-0.12224385,-0.058955785,0.10297849,-0.16817349,-0.29943946,-0.09705044,0.19607778,0.016754447,-0.12731987,0.19858561,0.084372185,0.0851376,-0.044139903,0.15593867,0.029625295,-0.07857242,-0.29120418,-0.18823367,-0.041300375,0.01770322,-0.05725452,-0.2510493,-0.22184873,0.05982491,-0.038307182,-0.04651787,-0.12512349,0.101070896,-0.11398602,-0.013305782,-0.09036904,-0.09268968,-0.06151191,-0.19487885,0.013259056,0.0512666,-0.069388166,0.022194482,-0.07681293,-0.12300365,0.2822216,-0.05557599,0.14274445,-0.07572302,-0.17037116,-0.07518839
0.02306419,0.23432073,0.018462557,-0.1943614,-0.14385831,0.10980801,-0.12355119,0.041102625,-0.08322906,-0.20485842,-0.028965352,0.07602687,0.093733065,0.1062266,-0.17816047,0.012243394,-0.036509812,-0.08007311,0.021465056,0.026067281,0.038189944,-0.04472538,0.051574837,-0.013170236,-0.13569735,-0.039649915,-0.09188484,0.14409386,0.19244537,0.046645783,0.038531315,-0.2424033,0.17351285,-0.0633047,0.2283384,0.09509526,-0.012186977,0.062134456,0.045086052,0.16339952,0.30498418,0.007464015,0.053697266,-0.13585863,-0.120878965,0.027216306,-0.17119856,-0.0440069,-0.122364804,-0.041312564,-0.12804529,-0.014181244,-0.1617763,-0.024577573,-0.130987,-0.06929657,0.10479474,-0.17392598,-0.30881962,-0.084223874,0.21457626,0.009239345,-0.12631157,0.2253476,0.07556633,0.09023902,-0.04856211,0.15606311,0.018859074,-0.07514355,-0.29305142,-0.16665637,-0.036611684,0.028494373,-0.052840207,-0.25059605,-0.2352493,0.065833695,-0.047968946,-0.04004528,-0.13295816,0.098690994,-0.11576886,-0.02266127,-0.09261693,-0.08644747,-0.06698958,-0.18552344,0.00771252,0.053779118,-0.07000264,0.021901261,-0.065121196,-0.13079552,0.2918406,-0.05403926,0.14128742,-0.06971397,-0.1769774,-0.07509608
0.023487747,0.22701684,0.013002484,-0.1942917,-0.14697517,0.10164129,-0.11342156,0.040140275,-0.07645418,-0.20016028,-0.031718176,0.06891518,0.09141952,0.09568331,-0.1773713,0.010892196,-0.022787932,-0.06873066,0.02715258,0.016775921,0.03464147,-0.05268609,0.055020094,-0.01749302,-0.13289745,-0.03527528,-0.076526076,0.1450902,0.1842726,0.046275515,0.042025797,-0.24551451,0.16538501,-0.052321233,0.21895723,0.09344431,-0.02081189,0.052432276,0.049771924,0.15466861,0.30426177,0.014604887,0.057862006,-0.12909573,-0.12113916,0.020913316,-0.1583657,-0.04708537,-0.11773007,-0.04472942,-0.11689919,-0.013011302,-0.1639376,-0.021089915,-0.131039,-0.06189411,0.104940884,-0.16530168,-0.30797276,-0.09143695,0.21096064,0.010481883,-0.12926881,0.2139671,0.083585724,0.09247536,-0.042831168,0.15714784,0.03447413,-0.073228255,-0.28999367,-0.18263865,-0.027523652,0.027650705,-0.05820949,-0.25636652,-0.2334577,0.06922074,-0.05580519,-0.043781027,-0.12756656,0.09946768,-0.11861271,-0.019907843,-0.100855,-0.09893638,-0.058107134,-0.18956976,0.005787794,0.049387757,-0.07534718,0.03366423,-0.075006396,-0.119088516,0.28707525,-0.052501854,0.149935,-0.074622065,-0.17105019,-0.06998323
0.02754563,0.23207039,0.025503347,-0.2053167,-0.15612838,0.10192716,-0.12504499,0.032806035,-0.080782816,-0.21188827,-0.040498115,0.07286162,0.082397856,0.10539762,-0.18073323,0.006612105,-0.0247461,-0.07059135,0.029912135,0.02072779,0.042162124,-0.038011584,0.05464218,-0.023069303,-0.123215705,-0.03716379,-0.083829165,0.15109047,0.18692502,0.029317733,0.03564168,-0.24292833,0.17819741,-0.045435827,0.24844736,0.08789516,-0.019155381,0.061812438,0.051733337,0.15715888,0.31600714,0.016092163,0.074667506,-0.12179749,-0.13958253,0.025702154,-0.15933421,-0.04365511,-0.11420856,-0.04098132,-0.1219901,-0.008309941,-0.15201373,-0.022375228,-0.13583817,-0.0580568,0.10776285,-0.17334153,-0.30539784,-0.08683979,0.2094543,0.012882068,-0.12627906,0.20688649,0.08658363,0.094652005,-0.038297582,0.1562105,0.03961298,-0.08307757,-0.2878868,-0.17902659,-0.043397475,0.021195542,-0.06014159,-0.2600147,-0.23353761,0.0813546,-0.043168142,-0.03903124,-0.1429606,0.10419652,-0.10840464,-0.019232247,-0.1050509,-0.0919903,-0.057633363,-0.2037597,0.007462113,0.044725537,-0.076171234,0.03614915,-0.07140769,-0.1290263,0.28976956,-0.05796942,0.14526346,-0.0740511,-0.17634146,-0.07670612
0.03479437,0.24062029,0.02207407,-0.1974869,-0.14848252,0.12711483,-0.1213334,0.055698443,-0.09628044,-0.21785429,-0.058137733,0.08065837,0.10920739,0.1264451,-0.20021328,0.011686992,-0.029549412,-0.07331857,0.041819066,0.022333525,0.05540333,-0.04009765,0.057001732,-0.008230114,-0.13355765,-0.029801913,-0.096805505,0.1604334,0.1926547,0.047707483,0.03850477,-0.2591511,0.1859746,-0.06003432,0.25674328,0.11071919,-0.011847473,0.082219206,0.037467822,0.14442353,0.3371775,0.01982241,0.07200058,-0.13389045,-0.13489212,0.052625228,-0.17450732,-0.03949438,-0.12845816,-0.013111978,-0.11904361,-0.02613554,-0.15327325,-0.023624567,-0.13480705,-0.07286878,0.10091263,-0.17893773,-0.31041166,-0.065357424,0.22026406,-0.007498093,-0.13545245,0.24303484,0.08537299,0.11039461,-0.035488017,0.16761503,0.04172016,-0.088924795,-0.2826267,-0.17167833,-0.035676897,0.0391914,-0.057614032,-0.26685047,-0.27183178,0.07188196,-0.052095044,-0.03391944,-0.14704585,0.10150316,-0.11986398,-0.024882108,-0.12337824,-0.08645657,-0.058907084,-0.2168699,0.020884397,0.044780295,-0.07877669,0.06171714,-0.07080143,-0.13314766,0.30366746,-0.055867117,0.17787687,-0.058597513,-0.18445344,-0.07327495
0.03521532,0.2545367,0.03122002,-0.2005025,-0.16192172,0.13049307,-0.112069614,0.071264476,-0.091259,-0.24880236,-0.077387765,0.08358883,0.10313128,0.13718379,-0.23285846,0.019301407,-0.042065132,-0.07811212,0.047691833,0.008301615,0.072357506,0.003383718,0.078472145,-0.007831429,-0.13193153,-0.015476732,-0.09884466,0.16258262,0.21418115,0.036652885,0.033587106,-0.26089594,0.20334755,-0.03162779,0.2881223,0.12204603,-0.012808824,0.09152376,0.043075517,0.12618259,0.37207052,0.020593842,0.10299513,-0.12769184,-0.15123516,0.07208926,-0.17821218,-0.020942783,-0.11585173,0.000600205,-0.12876529,-0.02971409,-0.13203853,-0.019100226,-0.13205348,-0.067711376,0.10295455,-0.19015445,-0.32318786,-0.059725765,0.21856631,-0.010061882,-0.15411073,0.24178003,0.08417008,0.117932856,-0.027254486,0.16963056,0.05398099,-0.11015397,-0.27026322,-0.17120567,-0.0396386,0.039673712,-0.04718428,-0.2699343,-0.28658277,0.07718125,-0.049583424,-0.03048675,-0.1578804,0.11907791,-0.1124643,-0.019218875,-0.137929,-0.0903989,-0.05550846,-0.2284244,0.038499475,0.028164702,-0.07545798,0.07219736,-0.07073952,-0.15816979,0.31186804,-0.057494953,0.19047278,-0.049169123,-0.195881,-0.08145117
0.0308292,0.2346185,0.021989724,-0.20095283,-0.14800969,0.11215022,-0.11440281,0.05085565,-0.08631905,-0.2073436,-0.037958913,0.07385913,0.086850256,0.0993106,-0.18549176,0.011934664,-0.03272323,-0.06804769,0.028968887,0.022608887,0.041756507,-0.037839428,0.05431673,-0.008883036,-0.12838298,-0.033600636,-0.08997383,0.15280974,0.19237025,0.037726447,0.04153909,-0.24769026,0.17947131,-0.05080754,0.24029541,0.10135478,-0.01413967,0.07034233,0.049817376,0.15582886,0.31735507,0.012845568,0.07671735,-0.13526516,-0.121817164,0.034400783,-0.16641982,-0.046417285,-0.12125025,-0.033286035,-0.11910815,-0.01799097,-0.15239042,-0.030828902,-0.13052028,-0.07317903,0.10292489,-0.17512572,-0.31603712,-0.079887815,0.20809133,0.002428299,-0.13039333,0.21632016,0.080209695,0.091730155,-0.032331746,0.16129631,0.0337307,-0.08721942,-0.28251928,-0.17795053,-0.038233418,0.030799361,-0.054965563,-0.2655402,-0.24540412,0.067974046,-0.04485052,-0.046431728,-0.1405563,0.0969396,-0.10930869,-0.018729473,-0.10290286,-0.09138355,-0.06022313,-0.19627512,0.010707459,0.05142908,-0.07172916,0.039657958,-0.070840366,-0.13011727,0.29969114,-0.051803224,0.14874065,-0.07265095,-0.17658634,-0.080807395
0.028517602,0.23118015,0.016038358,-0.19827302,-0.16279094,0.11334356,-0.12139162,0.04975442,-0.089151815,-0.23408146,-0.05073409,0.08140196,0.08917174,0.1125771,-0.19083802,0.013001538,-0.041477315,-0.0738995,0.02942644,0.017694166,0.057629533,-0.030838767,0.062947,-0.009091263,-0.12953496,-0.030208506,-0.090691134,0.14356688,0.19485627,0.043878227,0.0367189,-0.24757412,0.17929967,-0.044416223,0.25607392,0.092190236,-0.017423142,0.07162267,0.03742786,0.16180134,0.3275524,0.01577763,0.08337618,-0.13029909,-0.14184292,0.039622493,-0.17545934,-0.034506295,-0.11827224,-0.0328052,-0.122758634,-0.020730836,-0.15361874,-0.023410372,-0.12015365,-0.058146775,0.09264646,-0.17573582,-0.30556405,-0.07981106,0.21672782,0.008307182,-0.13521887,0.22201908,0.093463816,0.09251951,-0.0394336,0.15658462,0.048193876,-0.09685748,-0.28458852,-0.17794502,-0.04411187,0.024883546,-0.057736255,-0.25381184,-0.24782735,0.067027956,-0.04094193,-0.034507886,-0.13432284,0.11652676,-0.10994007,-0.024441576,-0.106212705,-0.09948314,-0.06019477,-0.20750862,0.021683758,0.046473633,-0.08186002,0.025559727,-0.07139789,-0.13938974,0.29772156,-0.054845773,0.17082268,-0.07650968,-0.18661727,-0.07187863
0.0182432,0.23974437,0.0291499,-0.20305505,-0.1528193,0.11332703,-0.11904384,0.049621236,-0.08312327,-0.22440334,-0.05761011,0.081230626,0.08828491,0.11399762,-0.19890682,0.009627604,-0.032518618,-0.074229404,0.029702261,0.021835757,0.0465301,-0.026196728,0.060162906,-0.015063359,-0.12917851,-0.038433496,-0.092027724,0.15448156,0.19710334,0.033562128,0.045606144,-0.25494257,0.18165739,-0.054912683,0.24807867,0.1030212,-0.017268872,0.07424318,0.043856077,0.15523255,0.3212594,0.018242888,0.07546489,-0.12510057,-0.14027777,0.038995307,-0.17560592,-0.040036242,-0.1216959,-0.021749826,-0.12564835,-0.020384418,-0.15544632,-0.023234816,-0.12778492,-0.062236987,0.10466885,-0.17351806,-0.30810067,-0.08382139,0.20776686,0.005525854,-0.1324257,0.22990465,0.08659319,0.10344997,-0.042174768,0.1630676,0.040486846,-0.08114517,-0.275088,-0.172241,-0.041472346,0.025665432,-0.06411312,-0.26443586,-0.24758874,0.07078607,-0.044139124,-0.029171826,-0.14133199,0.102712676,-0.115596935,-0.020968704,-0.10853962,-0.094035245,-0.057671525,-0.21469264,0.02373278,0.03399651,-0.079835415,0.0497839,-0.07296934,-0.13365161,0.29356697,-0.052272446,0.16652732,-0.07122208,-0.18600476,-0.079775676
0.05115835,0.2417219,0.029162893,-0.20400327,-0.1607403,0.1425877,-0.10928766,0.0697096,-0.11121074,-0.2444806,-0.081881,0.08587061,0.11331253,0.1415575,-0.23634103,0.019231955,-0.03701445,-0.080624506,0.06596784,0.014922954,0.07937737,-0.001385593,0.07471665,-0.00902754,-0.13749696,-0.010171966,-0.1036634,0.17479143,0.2066466,0.051391076,0.03801125,-0.26387993,0.21050419,-0.04897476,0.29325914,0.12561415,-0.014980573,0.09488969,0.03845413,0.1268475,0.38546655,0.04033851,0.101258025,-0.12955086,-0.15401216,0.078091964,-0.17568263,-0.028574925,-0.12224722,-0.001034962,-0.12809186,-0.030435786,-0.12522376,-0.012730843,-0.13208264,-0.07101372,0.102310345,-0.18947716,-0.32019535,-0.054355938,0.23034205,-0.009158956,-0.15178424,0.25807688,0.09318375,0.1363324,-0.026897058,0.16999719,0.059436303,-0.10772019,-0.27987552,-0.16858786,-0.039382476,0.040274695,-0.05376254,-0.2657408,-0.29165915,0.08264951,-0.055970497,-0.02945377,-0.16005148,0.12700814,-0.12080891,-0.02178867,-0.13987254,-0.08776239,-0.05548256,-0.2401706,0.039129835,0.031748105,-0.07969797,0.080523096,-0.07811308,-0.15070236,0.32400218,-0.06634943,0.21364005,-0.04380908,-0.1944436,-0.07840549
0.05522095,0.2504587,0.02596244,-0.20194064,-0.15575713,0.13743925,-0.11955101,0.068278305,-0.10340946,-0.23707329,-0.07039236,0.08629593,0.10447164,0.11912092,-0.217073,0.015824065,-0.044983894,-0.07854046,0.052112903,0.022724386,0.063170925,-0.016094988,0.06921286,-0.004479078,-0.13247102,-0.029795174,-0.10387543,0.16834734,0.20000252,0.052087873,0.036024038,-0.26214877,0.2093257,-0.058556587,0.28232214,0.12601241,-0.0074802,0.10488875,0.04609753,0.13989711,0.3646607,0.026278595,0.08397313,-0.13226198,-0.14849609,0.07813531,-0.18255584,-0.03122542,-0.118991934,-0.007597444,-0.11909936,-0.02714062,-0.13490415,-0.0238458,-0.12734893,-0.07712031,0.10253972,-0.19253932,-0.3126571,-0.058752257,0.22482382,-0.015667938,-0.1481605,0.24934304,0.08909499,0.11618283,-0.029392416,0.17095153,0.052559085,-0.10220789,-0.27767473,-0.16074671,-0.03931276,0.046094816,-0.05032964,-0.27217957,-0.282194,0.074996695,-0.04838538,-0.035529714,-0.15356798,0.11628389,-0.11200157,-0.02612427,-0.11986976,-0.089065686,-0.05794594,-0.23111187,0.035889372,0.042085007,-0.08157065,0.064217314,-0.06604088,-0.14331639,0.30764806,-0.056176797,0.19231038,-0.047513463,-0.19685392,-0.08634668
0.016145254,0.2312415,0.025583997,-0.20015618,-0.1538762,0.118142076,-0.11190077,0.049164787,-0.08426519,-0.22454047,-0.053106196,0.08116292,0.09351997,0.11205773,-0.19793965,0.009422584,-0.033159934,-0.07331807,0.028815707,0.022549627,0.04508367,-0.022513304,0.059604473,-0.019703796,-0.13162094,-0.027756786,-0.09170005,0.14970335,0.20188677,0.032876395,0.046300884,-0.25421762,0.18070072,-0.05780529,0.23991942,0.100161955,-0.018922567,0.055553626,0.042854264,0.15433195,0.32712764,0.016609654,0.07780209,-0.12719844,-0.12943998,0.032644514,-0.17267965,-0.043784413,-0.12606907,-0.025687179,-0.12288926,-0.019114403,-0.15532431,-0.018740766,-0.12469014,-0.05671561,0.10486297,-0.17292234,-0.31332383,-0.081018455,0.20330778,0.007883836,-0.12953494,0.2280893,0.084245734,0.099983744,-0.04102518,0.1556266,0.042293813,-0.08027743,-0.27994213,-0.18069188,-0.03937483,0.021051146,-0.056975156,-0.25627536,-0.24712431,0.06723931,-0.046261538,-0.034571517,-0.13554122,0.10914638,-0.12049811,-0.017808478,-0.10636441,-0.09757468,-0.06326899,-0.21622454,0.02653543,0.046434153,-0.08200308,0.040125865,-0.07724485,-0.13262814,0.30329004,-0.057123918,0.17169042,-0.069692485,-0.18680687,-0.07078775
0.06814953,0.23276053,0.040236622,-0.19872223,-0.14010696,0.12790205,-0.11033852,0.04210614,-0.1541281,-0.2356206,-0.056590125,0.07812092,0.13552362,0.14095199,-0.2028888,0.023021916,-0.05210668,-0.07363419,0.059248444,0.00611112,0.0723168,-0.013538774,0.04802052,-0.006005695,-0.12973584,0.002376332,-0.096138984,0.16953495,0.20231359,0.04853375,0.029438825,-0.25395647,0.2056604,-0.044398155,0.2955085,0.11916198,-0.008567606,0.0646937,0.009512316,0.15471642,0.36729592,0.016123638,0.08357565,-0.12386871,-0.161225,0.05324434,-0.1833782,-0.023345781,-0.13496663,-0.028003817,-0.13017488,-0.009188826,-0.117478296,-0.007665557,-0.13459083,-0.06541366,0.0893883,-0.20077136,-0.3214663,-0.060665198,0.22604765,0.005495902,-0.13624026,0.24810092,0.09849152,0.11871215,-0.044824045,0.14463973,0.04451704,-0.10750462,-0.30437523,-0.1619575,-0.028105935,0.038678803,-0.047868807,-0.2512904,-0.2943714,0.10953697,-0.053029664,-0.030390477,-0.17053577,0.11136783,-0.12092329,-0.015756609,-0.13485307,-0.08420402,-0.06595584,-0.23473534,-0.004759949,0.050012965,-0.063661076,0.06434341,-0.07204998,-0.14382325,0.32567355,-0.06069879,0.18968266,-0.03481241,-0.1938522,-0.073054366
0.042898245,0.24674329,0.02988266,-0.19916023,-0.16706611,0.13132676,-0.11578528,0.0668064,-0.11279216,-0.2560353,-0.08292992,0.091943905,0.11790927,0.13889,-0.23973347,0.02075827,-0.037215713,-0.07525483,0.060024966,0.018627701,0.077152066,-0.00648232,0.07421816,-0.007148455,-0.12633896,-0.017220702,-0.10428219,0.17371798,0.21251026,0.03995324,0.034912728,-0.2681528,0.21154611,-0.050379496,0.29610398,0.12035725,-0.007187661,0.09699019,0.030249573,0.1351645,0.38434607,0.03771783,0.106168464,-0.12707351,-0.1639936,0.075669855,-0.19108522,-0.01783031,-0.12583373,0.005079476,-0.1326035,-0.036189545,-0.13079423,-0.009259824,-0.122911826,-0.062078156,0.10241982,-0.18887687,-0.31610078,-0.052537244,0.22772239,-0.003903973,-0.14893498,0.2599168,0.10129655,0.13379003,-0.030611333,0.16865289,0.06160095,-0.106656045,-0.27290785,-0.163322,-0.039580196,0.048371404,-0.057965636,-0.27137008,-0.29525742,0.082010716,-0.053991757,-0.02545064,-0.15899381,0.12815905,-0.11728659,-0.021395197,-0.14168534,-0.09020839,-0.06075064,-0.2422993,0.037752222,0.027312193,-0.08409441,0.077105224,-0.06916964,-0.15492323,0.3283201,-0.06474068,0.21318145,-0.047385648,-0.19870302,-0.0787036
0.01702146,0.22845782,0.020906754,-0.20631161,-0.14697346,0.09644261,-0.12226489,0.028295042,-0.07675569,-0.18803361,-0.028366191,0.06739383,0.06279349,0.096330754,-0.15772448,0.001477958,-0.02183721,-0.07337483,0.016909476,0.026952278,0.025947224,-0.04920676,0.04477093,-0.01644851,-0.13117595,-0.048745636,-0.07687849,0.138363,0.18645947,0.03502492,0.047315124,-0.23529671,0.15405434,-0.044366006,0.21618153,0.07613876,-0.02168853,0.053213567,0.06246261,0.17025141,0.2825701,0.009555227,0.056370825,-0.12784012,-0.12109028,0.002845131,-0.1481953,-0.059616387,-0.11776578,-0.044247527,-0.12619863,-0.006052151,-0.16137636,-0.026305193,-0.12894785,-0.06059229,0.1002262,-0.16614115,-0.30204234,-0.10367134,0.19952442,0.017941697,-0.11572956,0.19348286,0.07565715,0.07455609,-0.048145264,0.1506568,0.018626343,-0.08043849,-0.30052748,-0.18459553,-0.042483814,0.003914079,-0.057734005,-0.24717045,-0.20664997,0.06320736,-0.03568323,-0.042913403,-0.1280756,0.09423019,-0.111069016,-0.02063296,-0.08632456,-0.08811888,-0.06941062,-0.18988225,0.004654516,0.056992296,-0.066392526,0.015586406,-0.07598217,-0.12153565,0.2856316,-0.056771573,0.12695162,-0.08007326,-0.16967183,-0.07598749
